chrBase	chr	base	strand	coverage	freqC	freqT
1.23382731	1	23382731	R	76	0.00	100.00
1.23382744	1	23382744	R	86	0.00	100.00
1.23382828	1	23382828	R	249	0.40	99.60
1.23382831	1	23382831	R	253	0.00	100.00
1.23382836	1	23382836	R	273	0.00	100.00
1.23382839	1	23382839	R	275	1.09	98.91
1.23382848	1	23382848	R	279	1.08	98.92
1.23382854	1	23382854	R	280	1.07	98.93
1.23382863	1	23382863	R	273	0.37	99.63
1.23382865	1	23382865	R	278	1.08	98.92
1.23382871	1	23382871	R	216	1.85	98.15
1.23382878	1	23382878	R	278	0.36	99.64
1.23382887	1	23382887	R	41	0.00	100.00
1.23382909	1	23382909	R	42	0.00	100.00
1.23382914	1	23382914	R	94	0.00	100.00
1.23382917	1	23382917	R	93	1.08	98.92
1.23382932	1	23382932	R	90	0.00	100.00
1.23382938	1	23382938	R	85	1.18	98.82
1.23382945	1	23382945	R	93	0.00	100.00
1.23383061	1	23383061	R	251	0.00	100.00
1.23383064	1	23383064	R	248	0.00	100.00
1.23383067	1	23383067	R	250	2.40	97.60
1.23383071	1	23383071	R	246	0.00	100.00
1.23383073	1	23383073	R	248	0.00	100.00
1.23383080	1	23383080	R	250	2.80	97.20
1.23383086	1	23383086	R	247	2.43	97.57
1.23383088	1	23383088	R	237	2.53	97.47
1.23383098	1	23383098	R	255	2.75	97.25
1.23383108	1	23383108	R	135	0.00	100.00
1.23383110	1	23383110	R	130	0.00	100.00
1.23383115	1	23383115	R	145	0.00	100.00
1.23383119	1	23383119	R	143	1.40	98.60
1.23383123	1	23383123	R	154	0.00	100.00
1.23383128	1	23383128	R	150	0.00	100.00
1.23383134	1	23383134	R	154	0.00	100.00
1.23383142	1	23383142	R	148	0.00	100.00
1.23383146	1	23383146	R	152	0.00	100.00
1.23383151	1	23383151	R	33	0.00	100.00
1.23383153	1	23383153	R	33	0.00	100.00
1.23383156	1	23383156	R	31	0.00	100.00
1.23383168	1	23383168	R	33	0.00	100.00
1.23383170	1	23383170	R	33	0.00	100.00
1.23383174	1	23383174	R	33	0.00	100.00
1.23383177	1	23383177	R	32	0.00	100.00
1.23383279	1	23383279	R	55	0.00	100.00
1.23383287	1	23383287	R	70	0.00	100.00
1.23383304	1	23383304	R	70	0.00	100.00
1.23383308	1	23383308	R	67	0.00	100.00
1.23383310	1	23383310	R	69	0.00	100.00
1.23383312	1	23383312	R	70	0.00	100.00
1.23383327	1	23383327	R	69	0.00	100.00
1.23383332	1	23383332	R	13	0.00	100.00
1.23383334	1	23383334	R	10	0.00	100.00
1.23383346	1	23383346	R	18	0.00	100.00
1.23383353	1	23383353	R	20	0.00	100.00
1.23383379	1	23383379	R	89	0.00	100.00
1.23383393	1	23383393	R	103	0.00	100.00
1.23383443	1	23383443	R	151	0.00	100.00
1.23383486	1	23383486	R	176	0.00	100.00
1.23392034	1	23392034	F	91	71.43	28.57
1.23392073	1	23392073	F	89	73.03	26.97
1.23392163	1	23392163	R	162	74.07	25.93
1.23402930	1	23402930	F	156	100.00	0.00
1.23402966	1	23402966	F	149	92.62	7.38
1.23402970	1	23402970	F	148	83.78	16.22
1.23402978	1	23402978	F	149	85.23	14.77
1.23403075	1	23403075	R	182	84.62	15.38
1.23442361	1	23442361	F	160	76.88	23.12
1.23442424	1	23442424	R	190	57.89	42.11
1.23489737	1	23489737	F	163	95.09	4.91
1.23489812	1	23489812	R	188	88.30	11.70
1.23489818	1	23489818	R	192	95.83	4.17
1.23499502	1	23499502	F	181	57.46	42.54
1.23499551	1	23499551	F	383	37.08	62.92
1.23499596	1	23499596	F	200	92.00	8.00
1.23499503	1	23499503	R	160	1.25	98.75
1.23499552	1	23499552	R	160	53.75	46.25
1.23499597	1	23499597	R	193	82.38	17.62
1.23499614	1	23499614	R	195	93.85	6.15
1.23524342	1	23524342	F	285	94.39	5.61
1.23524374	1	23524374	F	281	93.24	6.76
1.23524392	1	23524392	F	275	87.27	12.73
1.23524495	1	23524495	F	30	66.67	33.33
1.23524529	1	23524529	F	28	75.00	25.00
1.23524472	1	23524472	R	191	92.15	7.85
1.23524496	1	23524496	R	193	88.60	11.40
1.23524629	1	23524629	R	211	90.05	9.95
1.23524656	1	23524656	R	214	85.05	14.95
1.23538486	1	23538486	F	193	52.33	47.67
1.23538559	1	23538559	R	61	52.46	47.54
1.23538604	1	23538604	R	62	61.29	38.71
1.23584480	1	23584480	F	162	79.63	20.37
1.23584505	1	23584505	F	158	89.24	10.76
1.23584516	1	23584516	F	158	86.71	13.29
1.23584537	1	23584537	F	241	82.57	17.43
1.23584565	1	23584565	F	236	61.02	38.98
1.23584506	1	23584506	R	157	95.54	4.46
1.23584517	1	23584517	R	184	88.04	11.96
1.23584538	1	23584538	R	185	87.03	12.97
1.23584690	1	23584690	R	111	85.59	14.41
1.23584738	1	23584738	R	114	57.02	42.98
1.23594656	1	23594656	F	88	86.36	13.64
1.23594673	1	23594673	F	85	98.82	1.18
1.23594686	1	23594686	F	87	91.95	8.05
1.23594674	1	23594674	R	75	97.33	2.67
1.23594687	1	23594687	R	78	93.59	6.41
1.23594694	1	23594694	R	79	97.47	2.53
1.23599255	1	23599255	R	256	71.09	28.91
1.23604607	1	23604607	R	10	100.00	0.00
1.23613218	1	23613218	R	82	63.41	36.59
1.23613236	1	23613236	R	81	88.89	11.11
1.23613250	1	23613250	R	81	85.19	14.81
1.23613255	1	23613255	R	82	87.80	12.20
1.23656397	1	23656397	F	158	59.49	40.51
1.23656541	1	23656541	F	277	75.45	24.55
1.23656563	1	23656563	F	275	56.00	44.00
1.23656520	1	23656520	R	162	87.65	12.35
1.23656534	1	23656534	R	162	89.51	10.49
1.23656542	1	23656542	R	164	80.49	19.51
1.23656666	1	23656666	R	116	45.69	54.31
1.23656711	1	23656711	R	243	74.49	25.51
1.23663383	1	23663383	R	137	98.54	1.46
1.23663392	1	23663392	R	140	95.00	5.00
1.23663399	1	23663399	R	141	91.49	8.51
1.23670644	1	23670644	F	134	93.28	6.72
1.23670672	1	23670672	F	133	70.68	29.32
1.23670769	1	23670769	R	122	64.75	35.25
1.23674560	1	23674560	F	146	94.52	5.48
1.23674757	1	23674757	R	217	89.86	10.14
1.23682405	1	23682405	R	12	91.67	8.33
1.23697605	1	23697605	F	18	61.11	38.89
1.23697615	1	23697615	F	18	66.67	33.33
1.23697655	1	23697655	F	18	22.22	77.78
1.23697606	1	23697606	R	13	76.92	23.08
1.23697889	1	23697889	R	12	50.00	50.00
1.23697900	1	23697900	R	12	100.00	0.00
1.23699106	1	23699106	F	11	90.91	9.09
1.23722165	1	23722165	F	185	86.49	13.51
1.23722263	1	23722263	F	113	84.07	15.93
1.23722264	1	23722264	R	171	89.47	10.53
1.23722474	1	23722474	R	75	68.00	32.00
1.23722507	1	23722507	R	76	90.79	9.21
1.23722522	1	23722522	R	76	75.00	25.00
1.23724475	1	23724475	R	53	84.91	15.09
1.23724478	1	23724478	R	51	98.04	1.96
1.23724487	1	23724487	R	53	94.34	5.66
1.23724501	1	23724501	R	53	100.00	0.00
1.23730162	1	23730162	R	193	100.00	0.00
1.23746485	1	23746485	F	199	85.43	14.57
1.23746528	1	23746528	F	195	74.87	25.13
1.23746535	1	23746535	F	187	79.14	20.86
1.23746529	1	23746529	R	205	79.02	20.98
1.23746536	1	23746536	R	210	83.81	16.19
1.23746574	1	23746574	R	215	73.95	26.05
1.23761093	1	23761093	F	66	66.67	33.33
1.23761369	1	23761369	F	176	36.93	63.07
1.23761408	1	23761408	F	178	22.47	77.53
1.23761418	1	23761418	F	173	24.28	75.72
1.23761370	1	23761370	R	69	33.33	66.67
1.23761573	1	23761573	R	164	8.54	91.46
1.23761618	1	23761618	R	174	0.00	100.00
1.23761845	1	23761845	F	132	0.76	99.24
1.23761858	1	23761858	F	132	1.52	98.48
1.23761880	1	23761880	F	130	3.08	96.92
1.23761886	1	23761886	F	131	4.58	95.42
1.23761891	1	23761891	F	131	0.00	100.00
1.23761933	1	23761933	F	279	5.02	94.98
1.23761949	1	23761949	F	277	0.00	100.00
1.23761953	1	23761953	F	279	0.00	100.00
1.23761964	1	23761964	F	270	0.00	100.00
1.23761970	1	23761970	F	277	0.36	99.64
1.23761978	1	23761978	F	278	0.00	100.00
1.23762023	1	23762023	F	232	0.00	100.00
1.23762035	1	23762035	F	233	1.29	98.71
1.23762049	1	23762049	F	206	4.85	95.15
1.23762065	1	23762065	F	233	1.29	98.71
1.23762067	1	23762067	F	232	0.43	99.57
1.23762070	1	23762070	F	229	1.75	98.25
1.23762131	1	23762131	F	58	3.45	96.55
1.23762135	1	23762135	F	57	0.00	100.00
1.23762145	1	23762145	F	58	10.34	89.66
1.23762168	1	23762168	F	11	0.00	100.00
1.23762175	1	23762175	F	10	0.00	100.00
1.23762192	1	23762192	F	344	0.29	99.71
1.23762197	1	23762197	F	344	0.00	100.00
1.23762201	1	23762201	F	345	0.00	100.00
1.23762237	1	23762237	F	337	1.78	98.22
1.23762240	1	23762240	F	340	0.00	100.00
1.23762242	1	23762242	F	338	0.00	100.00
1.23762344	1	23762344	F	270	2.59	97.41
1.23762353	1	23762353	F	265	4.53	95.47
1.23762360	1	23762360	F	261	3.45	96.55
1.23762369	1	23762369	F	270	0.00	100.00
1.23762383	1	23762383	F	274	0.36	99.64
1.23762386	1	23762386	F	270	1.11	98.89
1.23762418	1	23762418	F	190	0.53	99.47
1.23762462	1	23762462	F	188	1.06	98.94
1.23762465	1	23762465	F	187	0.00	100.00
1.23762503	1	23762503	F	258	1.94	98.06
1.23762514	1	23762514	F	238	0.00	100.00
1.23762516	1	23762516	F	248	1.21	98.79
1.23762522	1	23762522	F	261	1.53	98.47
1.23762543	1	23762543	F	248	0.00	100.00
1.23762549	1	23762549	F	252	0.40	99.60
1.23762582	1	23762582	F	130	0.00	100.00
1.23762612	1	23762612	F	128	0.00	100.00
1.23762617	1	23762617	F	127	0.00	100.00
1.23762627	1	23762627	F	123	8.94	91.06
1.23762629	1	23762629	F	125	6.40	93.60
1.23761824	1	23761824	R	97	0.00	100.00
1.23761833	1	23761833	R	93	0.00	100.00
1.23761846	1	23761846	R	97	0.00	100.00
1.23761887	1	23761887	R	163	4.91	95.09
1.23761892	1	23761892	R	194	0.00	100.00
1.23761905	1	23761905	R	188	1.06	98.94
1.23761917	1	23761917	R	192	0.00	100.00
1.23761934	1	23761934	R	210	2.38	97.62
1.23761979	1	23761979	R	184	0.54	99.46
1.23762024	1	23762024	R	192	1.04	98.96
1.23762066	1	23762066	R	216	0.00	100.00
1.23762068	1	23762068	R	215	2.33	97.67
1.23762071	1	23762071	R	212	1.89	98.11
1.23762075	1	23762075	R	216	0.46	99.54
1.23762079	1	23762079	R	216	0.93	99.07
1.23762093	1	23762093	R	209	0.96	99.04
1.23762104	1	23762104	R	216	2.78	97.22
1.23762115	1	23762115	R	213	0.00	100.00
1.23762136	1	23762136	R	77	0.00	100.00
1.23762146	1	23762146	R	80	0.00	100.00
1.23762169	1	23762169	R	80	1.25	98.75
1.23762176	1	23762176	R	13	0.00	100.00
1.23762193	1	23762193	R	13	0.00	100.00
1.23762304	1	23762304	R	356	0.28	99.72
1.23762309	1	23762309	R	357	1.12	98.88
1.23762316	1	23762316	R	334	2.69	97.31
1.23762319	1	23762319	R	344	2.91	97.09
1.23762334	1	23762334	R	357	1.12	98.88
1.23762345	1	23762345	R	356	1.69	98.31
1.23762370	1	23762370	R	205	0.00	100.00
1.23762384	1	23762384	R	199	1.01	98.99
1.23762387	1	23762387	R	208	1.44	98.56
1.23762419	1	23762419	R	208	0.00	100.00
1.23762463	1	23762463	R	272	0.74	99.26
1.23762466	1	23762466	R	277	0.00	100.00
1.23762477	1	23762477	R	260	0.00	100.00
1.23762489	1	23762489	R	275	0.00	100.00
1.23762494	1	23762494	R	254	2.36	97.64
1.23762504	1	23762504	R	271	6.27	93.73
1.23762544	1	23762544	R	236	0.00	100.00
1.23762550	1	23762550	R	244	2.05	97.95
1.23762583	1	23762583	R	249	0.80	99.20
1.23762811	1	23762811	F	202	0.00	100.00
1.23762815	1	23762815	F	193	0.00	100.00
1.23762820	1	23762820	F	203	0.00	100.00
1.23762826	1	23762826	F	205	0.00	100.00
1.23762833	1	23762833	F	194	0.00	100.00
1.23762838	1	23762838	F	200	0.00	100.00
1.23762845	1	23762845	F	205	0.00	100.00
1.23762861	1	23762861	F	366	0.00	100.00
1.23762867	1	23762867	F	164	0.00	100.00
1.23762869	1	23762869	F	164	1.22	98.78
1.23762908	1	23762908	F	166	0.60	99.40
1.23762912	1	23762912	F	188	0.53	99.47
1.23762925	1	23762925	F	191	0.00	100.00
1.23762935	1	23762935	F	192	0.00	100.00
1.23762953	1	23762953	F	192	0.00	100.00
1.23762992	1	23762992	F	130	0.77	99.23
1.23762996	1	23762996	F	123	0.81	99.19
1.23762999	1	23762999	F	131	1.53	98.47
1.23763001	1	23763001	F	126	0.00	100.00
1.23763006	1	23763006	F	123	0.81	99.19
1.23763031	1	23763031	F	128	0.00	100.00
1.23763036	1	23763036	F	132	0.00	100.00
1.23763050	1	23763050	F	129	0.00	100.00
1.23763068	1	23763068	F	128	0.78	99.22
1.23763071	1	23763071	F	125	0.00	100.00
1.23763073	1	23763073	F	123	0.81	99.19
1.23763076	1	23763076	F	122	1.64	98.36
1.23763085	1	23763085	F	121	0.00	100.00
1.23762776	1	23762776	R	179	0.56	99.44
1.23762786	1	23762786	R	179	0.00	100.00
1.23762793	1	23762793	R	163	0.00	100.00
1.23762798	1	23762798	R	178	0.00	100.00
1.23762801	1	23762801	R	179	0.00	100.00
1.23762812	1	23762812	R	318	0.63	99.37
1.23762816	1	23762816	R	138	0.72	99.28
1.23762821	1	23762821	R	133	0.00	100.00
1.23762827	1	23762827	R	141	2.13	97.87
1.23762834	1	23762834	R	142	0.70	99.30
1.23762839	1	23762839	R	141	1.42	98.58
1.23762846	1	23762846	R	141	1.42	98.58
1.23762862	1	23762862	R	141	2.84	97.16
1.23762868	1	23762868	R	224	0.89	99.11
1.23762870	1	23762870	R	222	0.00	100.00
1.23762909	1	23762909	R	221	0.90	99.10
1.23762913	1	23762913	R	233	2.15	97.85
1.23762926	1	23762926	R	13	0.00	100.00
1.23762936	1	23762936	R	12	0.00	100.00
1.23762954	1	23762954	R	194	0.52	99.48
1.23762964	1	23762964	R	194	0.00	100.00
1.23762993	1	23762993	R	193	4.66	95.34
1.23762997	1	23762997	R	122	0.82	99.18
1.23763000	1	23763000	R	115	0.00	100.00
1.23763002	1	23763002	R	115	0.87	99.13
1.23763007	1	23763007	R	122	0.82	99.18
1.23763032	1	23763032	R	123	1.63	98.37
1.23763037	1	23763037	R	120	0.83	99.17
1.23763123	1	23763123	R	167	0.60	99.40
1.23763130	1	23763130	R	155	0.00	100.00
1.23763140	1	23763140	R	157	0.00	100.00
1.23763163	1	23763163	R	162	1.23	98.77
1.23763165	1	23763165	R	166	4.22	95.78
1.23763172	1	23763172	R	170	2.94	97.06
1.23771284	1	23771284	R	13	0.00	100.00
1.23776512	1	23776512	F	179	90.50	9.50
1.23776533	1	23776533	F	180	91.67	8.33
1.23776550	1	23776550	F	177	79.66	20.34
1.23776714	1	23776714	R	143	76.92	23.08
1.23776719	1	23776719	R	148	62.84	37.16
1.23776753	1	23776753	R	148	35.14	64.86
1.23790401	1	23790401	F	203	90.15	9.85
1.23790441	1	23790441	F	204	91.67	8.33
1.23790560	1	23790560	F	148	83.11	16.89
1.23790561	1	23790561	R	300	72.33	27.67
1.23827084	1	23827084	F	195	36.92	63.08
1.23827091	1	23827091	F	194	32.47	67.53
1.23827104	1	23827104	F	190	40.53	59.47
1.23827105	1	23827105	R	203	25.12	74.88
1.23827155	1	23827155	R	214	14.02	85.98
1.23834459	1	23834459	F	199	75.88	24.12
1.23834632	1	23834632	F	120	54.17	45.83
1.23834619	1	23834619	R	249	54.22	45.78
1.23834633	1	23834633	R	249	61.85	38.15
1.23834767	1	23834767	R	166	45.18	54.82
1.23848473	1	23848473	F	252	99.21	0.79
1.23848494	1	23848494	F	252	99.60	0.40
1.23848650	1	23848650	R	190	92.63	7.37
1.23869574	1	23869574	F	112	95.54	4.46
1.23869599	1	23869599	F	110	96.36	3.64
1.23869670	1	23869670	R	198	96.97	3.03
1.23869711	1	23869711	R	204	83.82	16.18
1.23869843	1	23869843	R	11	100.00	0.00
1.23905050	1	23905050	F	151	100.00	0.00
1.23905085	1	23905085	F	150	90.00	10.00
1.23905260	1	23905260	R	130	94.62	5.38
1.23905288	1	23905288	R	123	91.87	8.13
1.23910301	1	23910301	F	62	95.16	4.84
1.23910323	1	23910323	F	61	88.52	11.48
1.23910566	1	23910566	R	13	76.92	23.08
1.23910582	1	23910582	R	13	84.62	15.38
1.23919213	1	23919213	F	220	42.73	57.27
1.23919292	1	23919292	F	157	49.68	50.32
1.23919293	1	23919293	R	181	34.25	65.75
1.23919383	1	23919383	R	253	57.31	42.69
1.23921844	1	23921844	F	45	0.00	100.00
1.23921847	1	23921847	F	45	2.22	97.78
1.23921857	1	23921857	F	43	0.00	100.00
1.23921866	1	23921866	F	45	0.00	100.00
1.23921869	1	23921869	F	41	0.00	100.00
1.23921871	1	23921871	F	42	0.00	100.00
1.23921874	1	23921874	F	45	0.00	100.00
1.23921888	1	23921888	F	295	0.00	100.00
1.23921901	1	23921901	F	290	0.00	100.00
1.23921903	1	23921903	F	287	0.00	100.00
1.23921910	1	23921910	F	297	0.00	100.00
1.23921919	1	23921919	F	291	0.34	99.66
1.23921933	1	23921933	F	289	0.00	100.00
1.23921937	1	23921937	F	289	0.00	100.00
1.23921954	1	23921954	F	170	0.59	99.41
1.23921957	1	23921957	F	170	0.00	100.00
1.23921959	1	23921959	F	167	0.00	100.00
1.23921963	1	23921963	F	168	0.00	100.00
1.23921968	1	23921968	F	167	0.00	100.00
1.23921971	1	23921971	F	171	0.00	100.00
1.23921973	1	23921973	F	167	0.00	100.00
1.23921995	1	23921995	F	167	0.00	100.00
1.23922007	1	23922007	F	224	0.00	100.00
1.23922011	1	23922011	F	223	0.00	100.00
1.23922015	1	23922015	F	209	0.00	100.00
1.23922028	1	23922028	F	223	0.00	100.00
1.23922030	1	23922030	F	215	2.33	97.67
1.23922032	1	23922032	F	215	0.47	99.53
1.23922047	1	23922047	F	222	0.00	100.00
1.23922053	1	23922053	F	222	0.00	100.00
1.23922056	1	23922056	F	217	0.00	100.00
1.23922178	1	23922178	F	117	0.00	100.00
1.23922182	1	23922182	F	117	0.00	100.00
1.23922184	1	23922184	F	115	0.00	100.00
1.23922188	1	23922188	F	109	0.00	100.00
1.23922192	1	23922192	F	111	0.00	100.00
1.23922196	1	23922196	F	116	0.00	100.00
1.23922200	1	23922200	F	99	0.00	100.00
1.23922204	1	23922204	F	110	0.00	100.00
1.23922207	1	23922207	F	99	0.00	100.00
1.23922213	1	23922213	F	94	0.00	100.00
1.23922219	1	23922219	F	140	0.00	100.00
1.23922223	1	23922223	F	137	0.00	100.00
1.23922227	1	23922227	F	130	0.77	99.23
1.23922240	1	23922240	F	141	0.00	100.00
1.23922243	1	23922243	F	139	0.00	100.00
1.23922252	1	23922252	F	138	0.00	100.00
1.23922254	1	23922254	F	132	0.00	100.00
1.23922258	1	23922258	F	136	0.00	100.00
1.23922264	1	23922264	F	135	0.00	100.00
1.23922310	1	23922310	F	205	1.46	98.54
1.23922321	1	23922321	F	190	0.00	100.00
1.23922324	1	23922324	F	196	0.00	100.00
1.23922327	1	23922327	F	192	0.52	99.48
1.23922331	1	23922331	F	207	0.00	100.00
1.23922339	1	23922339	F	203	0.49	99.51
1.23922342	1	23922342	F	207	0.00	100.00
1.23922345	1	23922345	F	204	0.00	100.00
1.23922352	1	23922352	F	206	0.00	100.00
1.23922360	1	23922360	F	203	0.00	100.00
1.23922363	1	23922363	F	25	0.00	100.00
1.23922369	1	23922369	F	25	0.00	100.00
1.23922372	1	23922372	F	24	0.00	100.00
1.23922376	1	23922376	F	24	0.00	100.00
1.23922381	1	23922381	F	25	0.00	100.00
1.23922385	1	23922385	F	25	0.00	100.00
1.23922390	1	23922390	F	58	0.00	100.00
1.23922393	1	23922393	F	55	0.00	100.00
1.23922400	1	23922400	F	44	0.00	100.00
1.23922405	1	23922405	F	48	0.00	100.00
1.23922415	1	23922415	F	54	0.00	100.00
1.23922418	1	23922418	F	55	0.00	100.00
1.23922424	1	23922424	F	221	0.00	100.00
1.23922432	1	23922432	F	222	0.00	100.00
1.23922437	1	23922437	F	219	0.00	100.00
1.23922444	1	23922444	F	205	0.00	100.00
1.23922449	1	23922449	F	214	0.00	100.00
1.23922455	1	23922455	F	217	0.00	100.00
1.23922467	1	23922467	F	223	0.45	99.55
1.23922469	1	23922469	F	219	0.00	100.00
1.23922474	1	23922474	F	350	0.29	99.71
1.23922504	1	23922504	F	121	0.00	100.00
1.23922511	1	23922511	F	134	0.00	100.00
1.23922518	1	23922518	F	233	0.00	100.00
1.23922523	1	23922523	F	212	0.00	100.00
1.23922550	1	23922550	F	227	0.44	99.56
1.23922553	1	23922553	F	223	0.00	100.00
1.23921848	1	23921848	R	44	0.00	100.00
1.23921858	1	23921858	R	48	0.00	100.00
1.23921867	1	23921867	R	47	6.38	93.62
1.23921870	1	23921870	R	48	0.00	100.00
1.23921872	1	23921872	R	46	0.00	100.00
1.23921875	1	23921875	R	48	0.00	100.00
1.23921878	1	23921878	R	48	0.00	100.00
1.23921902	1	23921902	R	188	0.00	100.00
1.23921904	1	23921904	R	191	0.00	100.00
1.23921911	1	23921911	R	193	0.00	100.00
1.23921920	1	23921920	R	197	0.00	100.00
1.23921934	1	23921934	R	178	0.00	100.00
1.23921938	1	23921938	R	160	0.00	100.00
1.23921946	1	23921946	R	196	0.00	100.00
1.23921958	1	23921958	R	162	0.00	100.00
1.23921960	1	23921960	R	167	0.00	100.00
1.23921964	1	23921964	R	168	0.00	100.00
1.23921969	1	23921969	R	155	0.00	100.00
1.23921972	1	23921972	R	163	0.00	100.00
1.23921974	1	23921974	R	170	0.00	100.00
1.23921996	1	23921996	R	170	0.00	100.00
1.23922008	1	23922008	R	170	0.59	99.41
1.23922137	1	23922137	R	172	0.00	100.00
1.23922146	1	23922146	R	171	0.00	100.00
1.23922151	1	23922151	R	165	0.00	100.00
1.23922159	1	23922159	R	176	0.57	99.43
1.23922162	1	23922162	R	176	0.00	100.00
1.23922165	1	23922165	R	176	0.00	100.00
1.23922170	1	23922170	R	175	0.57	99.43
1.23922173	1	23922173	R	175	0.00	100.00
1.23922179	1	23922179	R	176	0.57	99.43
1.23922183	1	23922183	R	77	0.00	100.00
1.23922185	1	23922185	R	77	1.30	98.70
1.23922189	1	23922189	R	78	0.00	100.00
1.23922193	1	23922193	R	79	0.00	100.00
1.23922197	1	23922197	R	80	0.00	100.00
1.23922201	1	23922201	R	80	0.00	100.00
1.23922205	1	23922205	R	79	0.00	100.00
1.23922208	1	23922208	R	76	0.00	100.00
1.23922214	1	23922214	R	80	0.00	100.00
1.23922220	1	23922220	R	78	0.00	100.00
1.23922265	1	23922265	R	150	0.00	100.00
1.23922277	1	23922277	R	154	0.00	100.00
1.23922280	1	23922280	R	155	0.00	100.00
1.23922286	1	23922286	R	153	0.00	100.00
1.23922289	1	23922289	R	152	0.00	100.00
1.23922295	1	23922295	R	153	0.00	100.00
1.23922298	1	23922298	R	151	0.00	100.00
1.23922301	1	23922301	R	153	0.00	100.00
1.23922311	1	23922311	R	153	0.00	100.00
1.23922322	1	23922322	R	194	0.00	100.00
1.23922325	1	23922325	R	195	0.00	100.00
1.23922328	1	23922328	R	196	0.00	100.00
1.23922332	1	23922332	R	198	0.00	100.00
1.23922340	1	23922340	R	190	0.00	100.00
1.23922343	1	23922343	R	201	0.00	100.00
1.23922346	1	23922346	R	198	0.00	100.00
1.23922353	1	23922353	R	173	0.00	100.00
1.23922361	1	23922361	R	197	0.51	99.49
1.23922364	1	23922364	R	198	0.00	100.00
1.23922370	1	23922370	R	25	0.00	100.00
1.23922373	1	23922373	R	24	0.00	100.00
1.23922377	1	23922377	R	26	0.00	100.00
1.23922382	1	23922382	R	26	0.00	100.00
1.23922386	1	23922386	R	26	0.00	100.00
1.23922391	1	23922391	R	26	0.00	100.00
1.23922394	1	23922394	R	57	0.00	100.00
1.23922401	1	23922401	R	57	0.00	100.00
1.23922406	1	23922406	R	57	0.00	100.00
1.23922416	1	23922416	R	56	0.00	100.00
1.23922419	1	23922419	R	50	0.00	100.00
1.23922425	1	23922425	R	236	0.00	100.00
1.23922433	1	23922433	R	182	0.00	100.00
1.23922438	1	23922438	R	170	0.59	99.41
1.23922445	1	23922445	R	176	0.00	100.00
1.23922450	1	23922450	R	181	0.00	100.00
1.23922456	1	23922456	R	163	0.00	100.00
1.23922468	1	23922468	R	177	0.00	100.00
1.23922470	1	23922470	R	185	0.00	100.00
1.23922475	1	23922475	R	189	0.00	100.00
1.23922505	1	23922505	R	120	0.00	100.00
1.23922512	1	23922512	R	113	0.00	100.00
1.23922519	1	23922519	R	123	0.00	100.00
1.23922554	1	23922554	R	141	0.00	100.00
1.23922603	1	23922603	R	201	0.00	100.00
1.23933949	1	23933949	F	12	100.00	0.00
1.23943686	1	23943686	F	202	68.32	31.68
1.23943912	1	23943912	R	47	82.98	17.02
1.23948895	1	23948895	F	167	83.23	16.77
1.23948926	1	23948926	F	163	82.82	17.18
1.23948938	1	23948938	F	161	82.61	17.39
1.23948945	1	23948945	F	160	68.75	31.25
1.23948927	1	23948927	R	116	85.34	14.66
1.23948939	1	23948939	R	121	92.56	7.44
1.23948946	1	23948946	R	139	68.35	31.65
1.23948950	1	23948950	R	141	69.50	30.50
1.23959253	1	23959253	F	17	17.65	82.35
1.23959283	1	23959283	F	17	17.65	82.35
1.23959563	1	23959563	F	213	11.74	88.26
1.23959597	1	23959597	F	216	38.89	61.11
1.23959721	1	23959721	R	108	38.89	61.11
1.23959762	1	23959762	R	221	78.28	21.72
1.23968088	1	23968088	F	243	93.83	6.17
1.23968272	1	23968272	R	184	87.50	12.50
1.23968464	1	23968464	R	13	100.00	0.00
1.23968469	1	23968469	R	13	100.00	0.00
1.23987082	1	23987082	F	87	97.70	2.30
1.23987210	1	23987210	R	128	76.56	23.44
1.23991706	1	23991706	R	224	97.77	2.23
1.23996305	1	23996305	F	117	94.02	5.98
1.23996353	1	23996353	F	11	9.09	90.91
1.23996354	1	23996354	R	179	96.09	3.91
1.24002029	1	24002029	F	79	96.20	3.80
1.24002069	1	24002069	F	75	89.33	10.67
1.24002077	1	24002077	F	72	91.67	8.33
1.24002105	1	24002105	R	134	95.52	4.48
1.24002143	1	24002143	R	134	91.79	8.21
1.24002148	1	24002148	R	136	99.26	0.74
1.24005314	1	24005314	F	186	0.00	100.00
1.24005529	1	24005529	F	288	0.00	100.00
1.24005533	1	24005533	F	263	0.00	100.00
