length	gc
ENSG00000148835	7029	0.429648598662683
ENSG00000148840	6097	0.561259635886502
ENSG00000148841	7296	0.519736842105263
ENSG00000148842	16324	0.47390345503553
ENSG00000148843	7672	0.526590198123045
ENSG00000148848	9882	0.438878769479862
ENSG00000148908	1274	0.521193092621664
ENSG00000148925	3488	0.399369266055046
ENSG00000148926	2325	0.589677419354839
ENSG00000148935	4202	0.426463588767254
ENSG00000148942	7571	0.383833047153612
ENSG00000148943	4842	0.421313506815366
ENSG00000148948	5356	0.367251680358476
ENSG00000148950	3901	0.384260446039477
ENSG00000148965	630	0.471428571428571
ENSG00000148985	3701	0.562010267495272
ENSG00000149016	3542	0.466120835686053
ENSG00000149021	584	0.542808219178082
ENSG00000149043	4704	0.65625
ENSG00000149050	5160	0.382558139534884
ENSG00000149054	5968	0.416052278820375
ENSG00000149084	7716	0.392042509072058
ENSG00000149089	5217	0.455434157561817
ENSG00000149090	3861	0.464905464905465
ENSG00000149091	10787	0.636228793918606
ENSG00000149100	7430	0.385868102288021
ENSG00000149115	7149	0.575744859420898
ENSG00000149124	3115	0.421829855537721
ENSG00000149131	7231	0.510856036509473
ENSG00000149133	945	0.457142857142857
ENSG00000149136	6337	0.510493924569986
ENSG00000149150	3526	0.547646057855927
ENSG00000149177	9737	0.465338399917839
ENSG00000149179	6693	0.500672344240251
ENSG00000149182	5918	0.559648529908753
ENSG00000149187	10555	0.457413548081478
ENSG00000149201	4544	0.441461267605634
ENSG00000149212	10578	0.390338438268104
ENSG00000149218	4651	0.453235863255214
ENSG00000149231	21886	0.355021474915471
ENSG00000149243	5203	0.56198347107438
ENSG00000149257	6281	0.565992676325426
ENSG00000149260	6137	0.572429525826951
ENSG00000149262	12926	0.418536283459694
ENSG00000149269	6021	0.477163261916625
ENSG00000149273	5859	0.444956477214542
ENSG00000149289	9688	0.369219653179191
ENSG00000149292	5247	0.494949494949495
ENSG00000149294	12737	0.477899034309492
ENSG00000149295	4117	0.565946077240709
ENSG00000149300	1799	0.524180100055586
ENSG00000149305	4709	0.466978126990869
ENSG00000149308	7530	0.443691899070385
ENSG00000149311	39184	0.386331155573704
ENSG00000149313	6003	0.354822588705647
ENSG00000149328	7280	0.563873626373626
ENSG00000149380	3990	0.436842105263158
ENSG00000149403	7474	0.525956649719026
ENSG00000149418	4116	0.612001943634597
ENSG00000149428	6825	0.549157509157509
ENSG00000149435	1279	0.562939796716184
ENSG00000149451	5386	0.598031934645377
ENSG00000149452	8533	0.516582679010899
ENSG00000149480	4261	0.542360948134241
ENSG00000149483	8592	0.46415270018622
ENSG00000149485	10228	0.527571372702386
ENSG00000149488	7006	0.496859834427633
ENSG00000149489	1977	0.634294385432473
ENSG00000149499	5500	0.598909090909091
ENSG00000149503	4454	0.588010776829816
ENSG00000149506	2456	0.577361563517915
ENSG00000149516	2082	0.407300672430355
ENSG00000149527	10809	0.658155241002868
ENSG00000149532	6036	0.456925115970842
ENSG00000149534	4454	0.38033228558599
ENSG00000149541	2407	0.561695056086415
ENSG00000149547	3491	0.479232311658551
ENSG00000149548	4823	0.400165871863985
ENSG00000149554	5600	0.420178571428571
ENSG00000149557	9324	0.441548691548692
ENSG00000149564	2920	0.546575342465753
ENSG00000149571	6595	0.458529188779378
ENSG00000149573	4740	0.409071729957806
ENSG00000149575	5353	0.507565850924715
ENSG00000149577	9058	0.576727754471186
ENSG00000149582	5529	0.54639175257732
ENSG00000149591	6550	0.565190839694657
ENSG00000149596	10658	0.490992681553762
ENSG00000149599	3705	0.575438596491228
ENSG00000149600	2046	0.560117302052786
ENSG00000149609	2399	0.597749062109212
ENSG00000149633	8068	0.491819533961329
ENSG00000149636	2739	0.464768163563344
ENSG00000149651	516	0.385658914728682
ENSG00000149654	4921	0.567567567567568
ENSG00000149657	3377	0.55700325732899
ENSG00000149658	3206	0.524017467248908
ENSG00000149679	3783	0.614327253502511
ENSG00000149735	931	0.591836734693878
ENSG00000149742	2366	0.474218089602705
ENSG00000149743	2210	0.6
ENSG00000149761	3721	0.61058855146466
ENSG00000149781	11636	0.591612237882434
ENSG00000149782	4957	0.611458543473875
ENSG00000149792	3080	0.533766233766234
ENSG00000149798	2164	0.608595194085028
ENSG00000149806	1548	0.534237726098191
ENSG00000149809	3408	0.626760563380282
ENSG00000149922	3103	0.621978730261038
ENSG00000149923	2733	0.594218807171606
ENSG00000149925	3829	0.573256724993471
ENSG00000149926	4932	0.494525547445255
ENSG00000149927	6368	0.536903266331658
ENSG00000149929	3560	0.573033707865169
ENSG00000149930	8831	0.572415354999434
ENSG00000149932	2377	0.502734539335297
ENSG00000149948	15070	0.393961512939615
ENSG00000149968	1854	0.410463861920173
ENSG00000149970	31865	0.360426800564883
ENSG00000149972	9064	0.386253309796999
ENSG00000150045	1260	0.346825396825397
ENSG00000150048	3169	0.415904070684759
ENSG00000150051	4107	0.538592646700755
ENSG00000150054	6371	0.391147386595511
ENSG00000150093	14561	0.401689444406291
ENSG00000150201	833	0.576230492196879
ENSG00000150244	1467	0.451942740286299
ENSG00000150261	960	0.398958333333333
ENSG00000150269	933	0.455519828510182
ENSG00000150275	15397	0.348769240761187
ENSG00000150281	1644	0.631386861313869
ENSG00000150316	2734	0.441111923920995
ENSG00000150337	2155	0.467749419953596
ENSG00000150347	8760	0.440639269406393
ENSG00000150361	4149	0.404193781634129
ENSG00000150394	13529	0.406903688373124
ENSG00000150401	4345	0.533486766398159
ENSG00000150403	10381	0.473461130912244
ENSG00000150433	7580	0.422427440633245
ENSG00000150455	7042	0.492899744390798
ENSG00000150457	5613	0.554783538214858
ENSG00000150459	3804	0.432702418506835
ENSG00000150477	11137	0.440872766454162
ENSG00000150510	6700	0.487611940298507
ENSG00000150527	10539	0.396906727393491
ENSG00000150540	4756	0.373423044575273
ENSG00000150551	3979	0.59060065343051
ENSG00000150556	3539	0.463972873693134
ENSG00000150593	4547	0.382449967011216
ENSG00000150594	3879	0.597061098221191
ENSG00000150625	6553	0.408362582023501
ENSG00000150627	7801	0.373926419689783
ENSG00000150628	2437	0.414443988510464
ENSG00000150630	2615	0.438623326959847
ENSG00000150636	5805	0.379500430663221
ENSG00000150637	13659	0.396295482831832
ENSG00000150656	7117	0.44723900519882
ENSG00000150667	3463	0.410915391279238
ENSG00000150672	28206	0.377331064312558
ENSG00000150676	2359	0.431962696057652
ENSG00000150681	2801	0.32309889325241
ENSG00000150687	11444	0.427472911569381
ENSG00000150712	5523	0.478544269418794
ENSG00000150722	4902	0.371889024887801
ENSG00000150750	1344	0.517857142857143
ENSG00000150753	5638	0.439517559418233
ENSG00000150756	3285	0.457838660578387
ENSG00000150760	8142	0.468189633996561
ENSG00000150764	8438	0.454373074188196
ENSG00000150768	7550	0.38887417218543
ENSG00000150773	3269	0.413888039155705
ENSG00000150779	1166	0.495711835334477
ENSG00000150782	2605	0.375047984644914
ENSG00000150783	1152	0.332465277777778
ENSG00000150787	3128	0.391624040920716
ENSG00000150867	5106	0.464159811985899
ENSG00000150873	7902	0.490635282207036
ENSG00000150893	16275	0.446328725038402
ENSG00000150907	5957	0.520564042303173
ENSG00000150938	7270	0.468363136176066
ENSG00000150961	9920	0.414516129032258
ENSG00000150967	13282	0.499397681072128
ENSG00000150977	1752	0.534246575342466
ENSG00000150990	6908	0.523016792125072
ENSG00000150991	3898	0.496921498204207
ENSG00000150995	32120	0.438916562889166
ENSG00000151005	2660	0.441729323308271
ENSG00000151006	5489	0.594461650573875
ENSG00000151012	9645	0.37376879212027
ENSG00000151023	4076	0.444553483807655
ENSG00000151025	7989	0.455000625860558
ENSG00000151033	818	0.448655256723716
ENSG00000151062	7463	0.519228192415919
ENSG00000151065	4610	0.3941431670282
ENSG00000151067	25552	0.514597683155917
ENSG00000151079	3985	0.565119196988708
ENSG00000151090	10968	0.437089715536105
ENSG00000151092	8616	0.39322191272052
ENSG00000151093	2476	0.477786752827141
ENSG00000151116	5515	0.442429737080689
ENSG00000151117	4243	0.537119962290832
ENSG00000151131	25882	0.411096514952477
ENSG00000151136	7916	0.532971197574533
ENSG00000151148	12453	0.484622179394523
ENSG00000151150	25830	0.387301587301587
ENSG00000151151	6093	0.399310684391925
ENSG00000151164	4648	0.402538726333907
ENSG00000151176	5264	0.549962006079027
ENSG00000151208	10500	0.495904761904762
ENSG00000151224	3664	0.441593886462882
ENSG00000151229	10023	0.412650902923276
ENSG00000151233	7492	0.430058729311265
ENSG00000151239	3885	0.371685971685972
ENSG00000151240	8563	0.520728716571295
ENSG00000151247	4971	0.445584389458861
ENSG00000151276	11733	0.443364868320123
ENSG00000151292	4926	0.370686155095412
ENSG00000151304	3111	0.372227579556413
ENSG00000151320	19726	0.395417215857244
ENSG00000151322	11175	0.463892617449664
ENSG00000151327	10329	0.431987607706458
ENSG00000151332	3422	0.392752776154296
ENSG00000151338	28625	0.362165938864629
ENSG00000151348	20632	0.434228383094223
ENSG00000151353	8469	0.546581650726178
ENSG00000151360	2537	0.450926290894758
ENSG00000151364	1899	0.513954713006846
ENSG00000151365	1174	0.505962521294719
ENSG00000151366	2302	0.477845351867941
ENSG00000151376	3838	0.440072954663887
ENSG00000151379	1339	0.513069454817028
ENSG00000151388	9605	0.416553878188444
ENSG00000151413	7590	0.405138339920949
ENSG00000151414	5454	0.343784378437844
ENSG00000151418	678	0.348082595870207
ENSG00000151422	13577	0.385357590041983
ENSG00000151458	8798	0.384291884519209
ENSG00000151461	5881	0.452474069035878
ENSG00000151465	2298	0.422976501305483
ENSG00000151466	8980	0.383073496659243
ENSG00000151468	3699	0.490673154906732
ENSG00000151470	7015	0.379330007127584
ENSG00000151474	14714	0.419056680712247
ENSG00000151475	1812	0.388520971302428
ENSG00000151490	20254	0.40550014811889
ENSG00000151491	8540	0.366042154566745
ENSG00000151498	7121	0.475775874174975
ENSG00000151500	2119	0.446436998584238
ENSG00000151502	6453	0.517898651789865
ENSG00000151503	18698	0.473098727136592
ENSG00000151532	8408	0.438867745004757
ENSG00000151552	3034	0.499011206328279
ENSG00000151553	6216	0.39494851994852
ENSG00000151572	4997	0.44666800080048
ENSG00000151575	8361	0.365267312522426
ENSG00000151577	3251	0.37742233159028
ENSG00000151611	8375	0.382328358208955
ENSG00000151612	19123	0.434293782356325
ENSG00000151615	3144	0.497137404580153
ENSG00000151617	4238	0.420009438414346
ENSG00000151623	6607	0.475253518995005
ENSG00000151632	6086	0.417679921130463
ENSG00000151640	3111	0.624879459980714
ENSG00000151650	2459	0.573403822692151
ENSG00000151651	4763	0.619147596052908
ENSG00000151655	3331	0.456919843890723
ENSG00000151657	6856	0.397462077012835
ENSG00000151665	4914	0.390720390720391
ENSG00000151687	5758	0.397186523098298
ENSG00000151689	3576	0.467281879194631
ENSG00000151690	6031	0.429945282706019
ENSG00000151692	6450	0.474883720930233
ENSG00000151693	7257	0.47912360479537
ENSG00000151694	15964	0.431721373089451
ENSG00000151702	8026	0.456765512085721
ENSG00000151704	4637	0.454388613327583
ENSG00000151715	2998	0.457638425617078
ENSG00000151718	10002	0.426014797040592
ENSG00000151726	6505	0.499615680245965
ENSG00000151729	4819	0.470637061631044
ENSG00000151743	3137	0.426522154925088
ENSG00000151746	12868	0.399362760335716
ENSG00000151748	5605	0.394826048171276
ENSG00000151773	5416	0.335487444608567
ENSG00000151778	1945	0.502827763496144
ENSG00000151779	21043	0.393052321437057
ENSG00000151789	15214	0.371039831733929
ENSG00000151790	5264	0.355813069908815
ENSG00000151806	4463	0.398162670849205
ENSG00000151812	4272	0.396535580524345
ENSG00000151834	16898	0.343413421706711
ENSG00000151835	26912	0.398595422116528
ENSG00000151846	3119	0.394677781340173
ENSG00000151849	5816	0.426066024759285
ENSG00000151876	3014	0.378898473788985
ENSG00000151882	4524	0.427718832891247
ENSG00000151883	10104	0.382323832145685
ENSG00000151892	10655	0.507648991083998
ENSG00000151914	48142	0.388413443562793
ENSG00000151917	5611	0.384245232578863
ENSG00000151923	7355	0.423657375934738
ENSG00000151929	2737	0.565217391304348
ENSG00000151948	3478	0.518401380103508
ENSG00000151952	7434	0.48197471078827
ENSG00000151962	4027	0.37968711199404
ENSG00000151967	7645	0.4324395029431
ENSG00000152034	3783	0.468939994713191
ENSG00000152049	3748	0.480522945570971
ENSG00000152056	9717	0.453432129258001
ENSG00000152061	16071	0.399228423869081
ENSG00000152076	4487	0.617116113215957
ENSG00000152078	7385	0.370886932972241
ENSG00000152082	1519	0.673469387755102
ENSG00000152086	1518	0.559288537549407
ENSG00000152092	9201	0.409520704271275
ENSG00000152093	1669	0.559616536848412
ENSG00000152102	5435	0.483900643974241
ENSG00000152104	18752	0.44731228668942
ENSG00000152127	8765	0.493325727324586
ENSG00000152128	6804	0.519547325102881
ENSG00000152137	3581	0.49232058084334
ENSG00000152147	4363	0.473985789594316
ENSG00000152192	4539	0.539986781229346
ENSG00000152193	3507	0.446535500427716
ENSG00000152207	5372	0.407669396872673
ENSG00000152208	10617	0.412734294056702
ENSG00000152213	3618	0.469043670536208
ENSG00000152214	2045	0.408312958435208
ENSG00000152217	14344	0.469325153374233
ENSG00000152229	4120	0.505582524271845
ENSG00000152240	2119	0.406795658329401
ENSG00000152242	9577	0.389788033831054
ENSG00000152253	1829	0.34609075997813
ENSG00000152254	3074	0.41932335718933
ENSG00000152256	14845	0.400875715729202
ENSG00000152266	931	0.301825993555317
ENSG00000152270	11626	0.3930844658524
ENSG00000152284	4431	0.573685398329948
ENSG00000152291	6900	0.482898550724638
ENSG00000152292	4466	0.596730855351545
ENSG00000152315	2289	0.560506771515946
ENSG00000152332	9248	0.374459342560554
ENSG00000152348	5445	0.451790633608815
ENSG00000152359	3415	0.394729136163982
ENSG00000152377	6200	0.417096774193548
ENSG00000152380	3109	0.409456416854294
ENSG00000152382	2900	0.471724137931035
ENSG00000152402	16306	0.39089905556237
ENSG00000152404	3547	0.388779250070482
ENSG00000152409	9096	0.426890941072999
ENSG00000152413	6071	0.427936089606325
ENSG00000152422	2676	0.351644245142003
ENSG00000152430	3973	0.491064686634785
ENSG00000152433	3568	0.422645739910314
ENSG00000152439	8141	0.443188797445031
ENSG00000152443	5454	0.421342134213421
ENSG00000152454	2207	0.521975532396919
ENSG00000152455	3565	0.408976157082749
ENSG00000152457	15295	0.432494279176201
ENSG00000152463	2334	0.429305912596401
ENSG00000152464	1930	0.529015544041451
ENSG00000152465	6470	0.450850077279753
ENSG00000152467	2396	0.632303839732888
ENSG00000152475	2046	0.595307917888563
ENSG00000152484	5096	0.453100470957614
ENSG00000152492	9183	0.393335511270827
ENSG00000152495	13614	0.380123402379903
ENSG00000152503	6061	0.460320079194852
ENSG00000152518	3693	0.587868941240184
ENSG00000152520	6352	0.413255667506297
ENSG00000152527	9848	0.40353371242892
ENSG00000152556	7246	0.502898150703837
ENSG00000152558	4442	0.40117064385412
ENSG00000152578	10547	0.392244240068266
ENSG00000152580	9222	0.413034049013229
ENSG00000152582	16140	0.392379182156134
ENSG00000152583	3476	0.41283084004603
ENSG00000152591	4331	0.459247287000693
ENSG00000152592	3064	0.440926892950392
ENSG00000152595	2487	0.420989143546441
ENSG00000152601	9989	0.406046651316448
ENSG00000152611	1142	0.404553415061296
ENSG00000152642	4697	0.446668086012348
ENSG00000152661	3395	0.419734904270987
ENSG00000152669	1737	0.639608520437536
ENSG00000152670	3829	0.397753982763124
ENSG00000152672	2474	0.527081649151172
ENSG00000152683	5410	0.380961182994455
ENSG00000152684	4371	0.454129489819263
ENSG00000152689	10749	0.424597636989487
ENSG00000152700	10798	0.442581959622152
ENSG00000152705	1569	0.467813894200127
ENSG00000152749	8884	0.367402071139127
ENSG00000152760	3360	0.365476190476191
ENSG00000152763	6673	0.398321594485239
ENSG00000152766	3995	0.363454317897372
ENSG00000152767	36232	0.470164495473614
ENSG00000152778	4369	0.387731746395056
ENSG00000152779	4873	0.405704904576236
ENSG00000152782	3817	0.470264605711292
ENSG00000152784	4589	0.572237960339943
ENSG00000152785	6087	0.400525710530639
ENSG00000152804	2522	0.51268834258525
ENSG00000152818	15009	0.432873609167833
ENSG00000152822	7408	0.483261339092873
ENSG00000152894	8936	0.393128916741271
ENSG00000152904	3809	0.433972171173536
ENSG00000152910	8001	0.405574303212099
ENSG00000152926	10695	0.437120149602618
ENSG00000152931	12703	0.42525387703692
ENSG00000152932	9621	0.38104147178048
ENSG00000152939	5366	0.459187476705181
ENSG00000152942	4159	0.409954315941332
ENSG00000152944	3632	0.391519823788546
ENSG00000152952	10720	0.374720149253731
ENSG00000152953	5282	0.501703900037864
ENSG00000152954	4122	0.436681222707424
ENSG00000152969	13824	0.498046875
ENSG00000152977	6825	0.481758241758242
ENSG00000153002	5703	0.398036121339646
ENSG00000153006	8460	0.394799054373522
ENSG00000153012	6495	0.464357197844496
ENSG00000153015	49554	0.364935222181862
ENSG00000153029	9441	0.450693782438301
ENSG00000153037	10517	0.420367024816963
ENSG00000153044	2218	0.386834986474301
ENSG00000153046	4562	0.479175800087681
ENSG00000153048	5577	0.591895284202977
ENSG00000153060	1760	0.505681818181818
ENSG00000153064	6144	0.401529947916667
ENSG00000153066	4268	0.468603561387067
ENSG00000153071	7717	0.383568744330698
ENSG00000153086	2716	0.423416789396171
ENSG00000153093	8169	0.537275064267352
ENSG00000153094	6656	0.468599759615385
ENSG00000153107	13984	0.458452517162471
ENSG00000153113	13341	0.411513379806611
ENSG00000153130	6296	0.395648030495553
ENSG00000153132	2822	0.435861091424522
ENSG00000153140	3090	0.380582524271845
ENSG00000153147	8146	0.378345200098208
ENSG00000153157	3962	0.415194346289753
ENSG00000153162	3784	0.556553911205074
ENSG00000153165	7439	0.394273423847291
ENSG00000153179	4241	0.450129686394718
ENSG00000153187	22512	0.389036958066809
ENSG00000153201	26842	0.385440727218538
ENSG00000153207	9579	0.424261405157115
ENSG00000153208	4133	0.455843213162352
ENSG00000153214	5321	0.394662657395226
ENSG00000153233	5037	0.396863212229502
ENSG00000153234	4111	0.432741425443931
ENSG00000153237	3798	0.406003159557662
ENSG00000153246	15362	0.458273662283557
